Id,Title,OptionA,OptionB,OptionC,OptionD,CorrectKey,Explanation
367,한 회사에서 Amazon Route 53 지연 시간 기반 라우팅을 사용하여 전 세계 사용자를 위해 UDP 기반 애플리케이션으로 요청을 라우팅하고 있습니다. 이 애플리케이션은 미국; 아시아 및 유럽에 있는 회사의 온프레미스 데이터 센터에 있는 중복 서버에서 호스팅됩니다. 회사의 규정 준수 요구 사항에 따르면 애플리케이션은 온프레미스에서 호스팅되어야 합니다. 회사는 애플리케이션의 성능과 가용성을 개선하고자 합니다. 솔루션 설계자는 이러한 요구 사항을 충족하기 위해 무엇을 해야 합니까?,3 개의 AWS 리전에서 3 개의 NLB(Network Load Balancer)를 구성하여 온프레미스 엔드포인트를 처리합니다. AWS Global Accelerator 를 사용하여 가속기를 생성하고 NLB 를 엔드포인트로 등록합니다. 가속기 DNS 를 가리키는 CNAME 을 사용하여 애플리케이션에 대한 액세스를 제공합니다.,3 개의 AWS 리전에서 3 개의 Application Load Balancer(ALB)를 구성하여 온프레미스 엔드포인트를 처리합니다. AWS Global Accelerator 를 사용하여 가속기를 생성하고 ALB 를 엔드포인트로 등록합니다. 가속기 DNS 를 가리키는 CNAME 을 사용하여 애플리케이션에 대한 액세스를 제공합니다.,3 개의 AWS 리전에서 3 개의 NLB(Network Load Balancer)를 구성하여 온프레미스 엔드포인트를 처리합니다. Route 53에서 3개의 NLB를 가리키는 지연 시간 기반 레코드를 생성하고 이를 Amazon CloudFront 배포의 오리진으로 사용합니다. CloudFront DNS 를 가리키는 CNAME을 사용하여 애플리케이션에 대한 액세스를 제공합니다.,온프레미스 엔드포인트를 처리하기 위해 3 개의 AWS 리전에서 3 개의 ALB(Application Load Balancer)를 구성합니다. Route 53 에서 3 개의 ALB 를 가리키는 지연 시간 기반 레코드를 생성하고 이를 Amazon CloudFront 배포의 오리진으로 사용합니다. CloudFront DNS를 가리키는 CNAME을 사용하여 애플리케이션에 대한 액세스를 제공합니다.,A,https://www.examtopics.com/discussions/amazon/view/102131-exam-aws-certified-sol utions-architect-associate-saa-c03/ 설명: https://aws.amazon.com/ko/step-functions/#:~:text=AWS%20Step%20Functions%20is% 20a AWS Step Functions 의 일반적인 사용 사례는 사람의 개입이 필요한 작업입니다(예: 승인 프로세스). Step Functions 를 사용하면 분산 애플리케이션의 구성 요소를 상태 머신이라고 하는 시각적 워크플로의 일련의 단계로 쉽게 조정할 수 있습니다. 안정적이고 확장 가능한 방식으로 애플리케이션의 단계를 실행하기 위해 상태 시스템을 신속하게 구축하고 실행할 수 있습니다.
368,솔루션 설계자는 모든 신규 사용자가 특정 복잡성 요구 사항과 IAM 사용자 암호에 대한 필수 교체 기간을 갖기를 원합니다. 이를 달성하기 위해 솔루션 설계자는 무엇을 해야 합니까?,전체 AWS 계정에 대한 전반적인 암호 정책을 설정합니다.,AWS 계정의 각 IAM 사용자에 대한 암호 정책을 설정합니다.,타사 공급업체 소프트웨어를 사용하여 암호 요구 사항을 설정합니다.,Amazon CloudWatch 규칙을 Create_newuser 이벤트에 연결하여 적절한 요구 사항으로 암호를 설정합니다.,A,https://www.examtopics.com/discussions/amazon/view/102132-exam-aws-certified-sol utions-architect-associate-saa-c03/ 설명: 이 옵션은 IAM 사용자 암호에 대한 복잡성 요구 사항 및 필수 교체 기간을 지정하는 방법인 전체 AWS 계정에 대한 전체 암호 정책을 설정하기 때문에 가장 효율적입니다. 또한 암호 정책은 계정의 모든 IAM 사용자에게 적용되므로 모든 새 사용자에 대한 암호 정책 설정 요구 사항을 충족합니다. 이 솔루션은 IAM 사용자 암호에 대한 특정 복잡성 요구 사항 및 필수 교체 기간 설정 요구 사항을 충족합니다. 옵션 B 는 AWS 계정의 각 IAM 사용자에 대해 암호 정책을 설정하기 때문에 효율성이 떨어집니다. 암호 정책은 계정 수준에서만 설정할 수 있으므로 불가능합니다. 옵션 C 는 타사 공급업체 소프트웨어를 사용하여 암호 요구 사항을 설정하기 때문에 효율성이 떨어집니다. IAM 은 암호 정책을 설정하는 기본 제공 방법을 제공하므로 필요하지 않습니다. 옵션 D 는 Amazon CloudWatch 규칙을 Create_newuser 이벤트에 연결하여 적절한 요구 사항으로 암호를 설정하기 때문에 효율성이 떨어집니다. 이는 CloudWatch 규칙이 IAM 사용자 암호를 수정할 수 없기 때문에 불가능합니다.
369,회사에서 애플리케이션을 Amazon EC2 Linux 인스턴스로 마이그레이션했습니다. 이러한 EC2 인스턴스 중 하나는 일정에 따라 여러 개의 1 시간 작업을 실행합니다. 이러한 작업은 서로 다른 팀에서 작성했으며 공통 프로그래밍 언어가 없습니다. 회사는 이러한 작업이 단일 인스턴스에서 실행되는 동안 성능과 확장성에 대해 우려하고 있습니다. 솔루션 설계자는 이러한 문제를 해결하기 위한 솔루션을 구현해야 합니다. 최소한의 운영 오버헤드로 이러한 요구 사항을 충족하는 솔루션은 무엇입니까?,AWS Batch 를 사용하여 작업을 작업으로 실행합니다. Amazon EventBridge(Amazon CloudWatch Events)를 사용하여 작업을 예약합니다.,EC2 인스턴스를 컨테이너로 변환합니다. AWS App Runner를 사용하여 작업을 작업으로 실행할 온디맨드 컨테이너를 생성합니다.,작업을 AWS Lambda 함수에 복사합니다. Amazon EventBridge(Amazon CloudWatch Events)를 사용하여 Lambda 함수를 예약합니다.,작업을 실행하는 EC2 인스턴스의 Amazon 머신 이미지(AMI)를 생성합니다. AMI로 Auto Scaling 그룹을 생성하여 인스턴스의 여러 복사본을 실행합니다.,A,https://www.examtopics.com/discussions/amazon/view/102133-exam-aws-certified-sol utions-architect-associate-saa-c03/ 설명: AWS Batch 는 사용자가 AWS 에서 배치 작업을 실행할 수 있게 해주는 완전관리형 서비스입니다. 다른 언어로 작성된 다양한 유형의 작업을 처리하고 EC2 인스턴스에서 실행할 수 있습니다. 또한 Amazon EventBridge(Amazon CloudWatch Events)와 통합되어 시간 또는 이벤트 트리거를 기반으로 작업을 예약합니다. 이 솔루션은 성능; 확장성 및 낮은 운영 오버헤드 요구 사항을 충족합니다. 1. EC2 인스턴스를 컨테이너로 변환합니다. AWS App Runner를 사용하여 작업을 작업으로 실행할 온디맨드 컨테이너를 생성합니다. 이 솔루션은 EC2 인스턴스를 컨테이너로 변환하고 웹 애플리케이션을 자동으로 빌드 및 배포하고 트래픽 부하를 분산하는 서비스인 AWS App Runner 를 사용하므로 낮은 운영 오버헤드 요구 사항을 충족하지 않습니다. 배치 작업을 실행하는 데는 필요하지 않습니다. 2. 작업을 AWS Lambda 함수에 복사합니다. Amazon EventBridge(Amazon CloudWatch Events)를 사용하여 Lambda 함수를 예약합니다. AWS Lambda 에는 실행 시간이 15 분; 메모리 할당이 10GB 로 제한되어 있으므로 이 솔루션은 성능 요구 사항을 충족하지 않습니다. 이러한 제한은 1시간 작업을 실행하는 데 충분하지 않을 수 있습니다. 3. 작업을 실행하는 EC2 인스턴스의 Amazon 머신 이미지(AMI)를 생성합니다. AMI로 Auto Scaling 그룹을 생성하여 인스턴스의 여러 복사본을 실행합니다. 이 솔루션은 구성 및 관리가 필요한 추가 리소스인 AMI 및 Auto Scaling 그룹을 생성하고 유지 관리하므로 낮은 운영 오버헤드 요구 사항을 충족하지 않습니다. 참조 URL: https://docs.aws.amazon.com/ko_kr/whitepapers/latest/aws-overview/compute-services. html 설명: NAT 게이트웨이는 프라이빗 서브넷의 인스턴스가 인터넷이나 다른 AWS 서비스에 연결할 수 있게 해주지만 인터넷이 해당 인스턴스와의 연결을 시작하지 못하도록 하는 네트워크 주소 변환(NAT) 장치 유형입니다. NAT 게이트웨이는 최소한의 운영 유지 관리가 필요하고 최대 45Gbps 의 버스트 트래픽을 처리할 수 있는 관리형 서비스입니다. NAT 게이트웨이는 시나리오의 3 계층 웹 애플리케이션과 같이 프라이빗 서브넷의 EC2 인스턴스가 인터넷을 통해 라이선스 서버와 통신해야 하는 시나리오에 적합합니다. 시나리오의 요구 사항을 충족하려면 솔루션 설계자가 퍼블릭 서브넷에서 NAT 게이트웨이를 프로비저닝해야 합니다. 솔루션 설계자는 또한 NAT 게이트웨이를 가리키는 기본 경로로 각 프라이빗 서브넷의 경로 테이블을 수정해야 합니다. 이렇게 하면 프라이빗 서브넷에서 실행되는 EC2 인스턴스가 NAT 게이트웨이를 통해 인터넷을 통해 라이선스 서버에 액세스할 수 있습니다.
370,회사는 VPC 에서 공용 3 계층 웹 애플리케이션을 실행합니다. 애플리케이션은 여러 가용 영역의 Amazon EC2 인스턴스에서 실행됩니다. 프라이빗 서브넷에서 실행되는 EC2 인스턴스는 인터넷을 통해 라이선스 서버와 통신해야 합니다. 회사는 운영 유지 보수를 최소화하는 관리형 솔루션이 필요합니다. 어떤 솔루션이 이러한 요구 사항을 충족합니까?,퍼블릭 서브넷에서 NAT 인스턴스를 프로비저닝합니다. NAT 인스턴스를 가리키는 기본 경로로 각 프라이빗 서브넷의 경로 테이블을 수정합니다.,프라이빗 서브넷에서 NAT 인스턴스를 프로비저닝합니다. NAT 인스턴스를 가리키는 기본 경로로 각 프라이빗 서브넷의 경로 테이블을 수정합니다.,퍼블릭 서브넷에서 NAT 게이트웨이를 프로비저닝합니다. NAT 게이트웨이를 가리키는 기본 경로로 각 프라이빗 서브넷의 경로 테이블을 수정합니다.,프라이빗 서브넷에서 NAT 게이트웨이를 프로비저닝합니다. NAT 게이트웨이를 가리키는 기본 경로로 각 프라이빗 서브넷의 경로 테이블을 수정합니다.,C,https://www.examtopics.com/discussions/amazon/view/102134-exam-aws-certified-sol utions-architect-associate-saa-c03/
371,회사는 디지털 미디어 스트리밍 애플리케이션을 호스팅하기 위해 Amazon Elastic Kubernetes Service(Amazon EKS) 클러스터를 생성해야 합니다. EKS 클러스터는 저장을 위해 Amazon Elastic Block Store(Amazon EBS) 볼륨이 지원하는 관리형 노드 그룹을 사용합니다. 회사는 AWS Key Management Service(AWS KMS)에 저장된 고객 관리형 키를 사용하여 유휴 상태의 모든 데이터를 암호화해야 합니다. 최소한의 운영 오버헤드로 이 요구 사항을 충족하는 작업 조합은 무엇입니까? (2개 선택),고객 관리 키를 사용하는 Kubernetes 플러그인을 사용하여 데이터 암호화를 수행합니다.,EKS 클러스터 생성 후 EBS 볼륨을 찾습니다. 고객 관리형 키를 사용하여 암호화를 활성화합니다.,EKS 클러스터가 생성될 AWS 리전에서 기본적으로 EBS 암호화를 활성화합니다. 고객 관리형 키를 기본 키로 선택합니다.,EKS 클러스터를 생성합니다. 고객 관리형 키에 대한 권한을 부여하는 정책이 있는 IAM 역할을 생성합니다. 역할을 EKS 클러스터와 연결합니다. E. 고객 관리형 키를 EKS 클러스터에 Kubernetes 비밀로 저장합니다. 고객 관리형 키를 사용하여 EBS 볼륨을 암호화합니다.,B,; D https://www.examtopics.com/discussions/amazon/view/102135-exam-aws-certified-sol utions-architect-associate-saa-c03/
372,회사에서 Oracle 데이터베이스를 AWS 로 마이그레이션하려고 합니다. 데이터베이스는 지리 코드로 식별되는 고해상도 지리 정보 시스템(GIS) 이미지 수백만 개가 포함된 단일 테이블로 구성됩니다. 자연 재해가 발생하면 몇 분마다 수만 개의 이미지가 업데이트됩니다. 각 지리적 코드에는 연결된 단일 이미지 또는 행이 있습니다. 회사는 이러한 이벤트 중에 가용성과 확장성이 뛰어난 솔루션을 원합니다. 이러한 요구 사항을 가장 비용 효율적으로 충족하는 솔루션은 무엇입니까?,이미지와 지리적 코드를 데이터베이스 테이블에 저장합니다. Amazon RDS 다중 AZ DB 인스턴스에서 실행되는 Oracle을 사용합니다.,Amazon S3 버킷에 이미지를 저장합니다. 지리적 코드를 키로; 이미지 S3 URL을 값으로 사용하여 Amazon DynamoDB를 사용합니다.,Amazon DynamoDB 테이블에 이미지와 지리적 코드를 저장합니다. 부하가 높은 시간 동안 DynamoDB Accelerator(DAX)를 구성합니다.,Amazon S3 버킷에 이미지를 저장합니다. 지리 코드와 이미지 S3 URL 을 데이터베이스 테이블에 저장합니다. Amazon RDS 다중 AZ DB에서 실행되는 Oracle 사용,B,https://www.examtopics.com/discussions/amazon/view/102136-exam-aws-certified-sol utions-architect-associate-saa-c03/ 설명: Amazon S3 는 수백만 개의 이미지 1 를 저장할 수 있는 확장성과 내구성이 뛰어나고 비용 효율적인 객체 스토리지 서비스입니다. Amazon DynamoDB 는 키-값 및 문서 데이터에 대해 높은 처리량과 짧은 지연 시간을 처리할 수 있는 완전관리형 NoSQL 데이터베이스입니다. S3 를 사용하여 이미지를 저장하고 DynamoDB 를 사용하여 지리적 코드와 이미지 S3 URL 을 저장함으로써 솔루션은 자연 재해 중에 고가용성과 확장성을 달성할 수 있습니다. 또한 캐싱; 자동 확장; 글로벌 테이블과 같은 DynamoDB 의 기능을 활용하여 성능을 개선하고 비용을 절감할 수 있습니다. 1. 데이터베이스 테이블에 이미지와 지리적 코드를 저장합니다. Amazon RDS 다중 AZ DB 인스턴스에서 실행되는 Oracle 을 사용합니다. Oracle 은 이미지와 같은 대량의 비정형 데이터를 효율적으로 처리하지 못할 수 있는 관계형 데이터베이스이므로 이 솔루션은 확장성 및 비용 효율성 요구 사항을 충족하지 않습니다. 또한 S3 및 DynamoDB 보다 라이선스 및 운영 비용이 더 많이 듭니다. 2. Amazon DynamoDB 테이블에 이미지와 지리적 코드를 저장합니다. 로드가 많은 시간 동안 DynamoDB Accelerator(DAX)를 구성합니다. 이 솔루션은 DynamoDB 에 이미지를 저장하면 S312 에 저장하는 것보다 더 많은 스토리지 공간을 사용하고 더 많은 비용이 발생하므로 비용 효율성 요구 사항을 충족하지 않습니다. 또한 높은 부하를 처리하기 위해 DAX 클러스터의 추가 구성 및 관리가 필요합니다. 3. Amazon S3 버킷에 이미지를 저장합니다. 지리적 코드와 이미지 S3 URL을 데이터베이스 테이블에 저장합니다. Amazon RDS 다중 AZ DB 인스턴스에서 실행되는 Oracle 을 사용합니다. Oracle 은 지리적 코드와 같은 키-값 데이터에 대한 높은 처리량과 낮은 대기 시간을 효율적으로 처리하지 못할 수 있는 관계형 데이터베이스이므로 이 솔루션은 확장성 및 비용 효율성 요구 사항을 충족하지 않습니다. 또한 DynamoDB2 보다 라이선스 및 운영 비용이 더 많이 듭니다. 참조 URL: https://dynobase.dev/dynamodb-vs-s3/
373,회사에 자동차의 loT 센서에서 데이터를 수집하는 애플리케이션이 있습니다. 데이터는 Amazon Kinesis Data 를 통해 Amazon S3에 스트리밍 및 저장됩니다. 소방 호스. 데이터는 매년 수조 개의 S3 객체를 생성합니다. 매일 아침 회사는 지난 30 일 동안의 데이터를 사용하여 일련의 기계 학습(ML) 모델을 재교육합니다. 매년 4 회 회사는 이전 12 개월의 데이터를 사용하여 분석을 수행하고 다른 ML 모델을 교육합니다. 데이터는 최대 1 년 동안 최소한의 지연으로 사용할 수 있어야 합니다. 1 년 후에는 데이터를 보관 목적으로 보관해야 합니다. 이러한 요구 사항을 가장 비용 효율적으로 충족하는 스토리지 솔루션은 무엇입니까?,S3 Intelligent-Tiering 스토리지 클래스를 사용합니다. 1 년 후 객체를 S3 Glacier Deep Archive 로 전환하는 S3 수명 주기 정책을 생성합니다.,S3 Intelligent-Tiering 스토리지 클래스를 사용합니다. 1년 후 자동으로 객체를 S3 Glacier Deep Archive 로 이동하도록 S3 Intelligent-Tiering 을 구성합니다.,S3 Standard-Infrequent Access(S3 Standard-IA) 스토리지 클래스를 사용합니다. 1년 후 객체를 S3 Glacier Deep Archive 로 전환하는 S3 수명 주기 정책을 생성합니다.,S3 Standard 스토리지 클래스를 사용합니다. 30일 후에 객체를 S3 Standard-Infrequent Access(S3 Standard-IA)로 전환한 다음 1년 후에 S3 Glacier Deep Archive로 전환하는 S3 수명 주기 정책을 생성합니다.,D,https://www.examtopics.com/discussions/amazon/view/102137-exam-aws-certified-sol utions-architect-associate-saa-c03/
374,한 회사가 us-east-1 리전 내의 3 개의 별도 VPC 에서 여러 비즈니스 애플리케이션을 실행하고 있습니다. 애플리케이션은 VPC 간에 통신할 수 있어야 합니다. 또한 애플리케이션은 단일 온프레미스 데이터 센터에서 실행되는 대기 시간에 민감한 애플리케이션에 매일 수백 기가바이트의 데이터를 지속적으로 보낼 수 있어야 합니다. 솔루션 설계자는 비용 효율성을 극대화하는 네트워크 연결 솔루션을 설계해야 합니다. 어떤 솔루션이 이러한 요구 사항을 충족합니까?,데이터 센터에서 AWS 로 3 개의 AWS Site-to-Site VPN 연결을 구성합니다. 각 VPC 에 대해 하나의 VPN 연결을 구성하여 연결을 설정합니다.,각 VPC 에서 타사 가상 네트워크 어플라이언스를 시작합니다. 데이터 센터와 각 가상 어플라이언스 간에 IPsec VPN 터널을 설정합니다.,데이터 센터에서 us-east-1 의 Direct Connect 게이트웨이로 3 개의 AWS Direct Connect 연결을 설정합니다. Direct Connect 연결 중 하나를 사용하도록 각 VPC 를 구성하여 연결을 설정합니다.,데이터 센터에서 AWS 로 하나의 AWS Direct Connect 연결을 설정합니다. 전송 게이트웨이를 생성하고 각 VPC 를 전송 게이트웨이에 연결합니다. Direct Connect 연결과 transit gateway 간의 연결을 설정합니다.,D,https://www.examtopics.com/discussions/amazon/view/102138-exam-aws-certified-sol utions-architect-associate-saa-c03/ 설명: A(X) : VPC-온프레미스 간 통신은 이루어지나 VPC 간 통신은 이루어지지 않고 있음. B(X) : A 와 같은 이유로 오답. C(X) : A 와 같은 이유로 오답. D(O) : Transit Gateway 는 동일한 리전 내에 있는 여러 VPC 들을 연결하는 전송 '허브'이므로 Transit Gateway 를 거쳐 VPC끼리 통신이 가능 AWS Transit Gateway 는 동일한 리전의 VPC를 상호 연결하여 Amazon VPC 라우팅 구성을 한 곳에 통합하는 네트워크 전송 허브입니다. https://docs.aws.amazon.com/whitepapers/latest/aws-vpc-connectivity-options/aws-dir ect-connect-aws-transit-gateway.html
375,전자상거래 회사는 주문 처리 작업을 완료하기 위해 여러 서버리스 기능과 AWS 서비스를 포함하는 분산 애플리케이션을 구축하고 있습니다. 이러한 작업에는 워크플로의 일부로 수동 승인이 필요합니다. 솔루션 설계자는 주문 처리 애플리케이션을 위한 아키텍처를 설계해야 합니다. 솔루션은 여러 AWS Lambda 기능을 반응형 서버리스 애플리케이션으로 결합할 수 있어야 합니다. 솔루션은 또한 Amazon EC2 인스턴스; 컨테이너 또는 온프레미스 서버에서 실행되는 데이터 및 서비스를 오케스트레이션해야 합니다. 최소한의 운영 오버헤드로 이러한 요구 사항을 충족하는 솔루션은 무엇입니까?,AWS Step Functions 를 사용하여 애플리케이션을 구축하십시오.,AWS Glue 작업에서 모든 애플리케이션 구성 요소를 통합합니다.,Amazon Simple Queue Service(Amazon SQS)를 사용하여 애플리케이션을 구축합니다.,AWS Lambda 함수와 Amazon EventBridge 이벤트를 사용하여 애플리케이션을 구축합니다.,A,https://www.examtopics.com/discussions/amazon/view/102139-exam-aws-certified-sol utions-architect-associate-saa-c03/ 설명: AWS Step Functions 는 시각적 워크플로를 사용하여 분산 애플리케이션 및 마이크로 서비스의 구성 요소를 조정하여 애플리케이션을 쉽게 구축할 수 있게 해주는 완전 관리형 서비스입니다. Step Functions 를 사용하면 여러 AWS Lambda 함수를 반응형 서버리스 애플리케이션에 결합하고 Amazon EC2 인스턴스; 컨테이너 또는 온프레미스 서버에서 실행되는 데이터 및 서비스를 오케스트레이션할 수 있습니다. Step Functions 는 또한 워크플로의 일부로 수동 승인을 허용합니다. 이 솔루션은 최소한의 운영 오버헤드로 모든 요구 사항을 충족합니다. https://aws.amazon.com/ko/step-functions/#:~:text=AWS%20Step%20Functions%20is% 20a
376,한 회사에서 MySQL DB 인스턴스용 Amazon RDS 를 출시했습니다. 데이터베이스에 대한 대부분의 연결은 서버리스 애플리케이션에서 발생합니다. 데이터베이스에 대한 애플리케이션 트래픽은 임의의 간격으로 크게 변경됩니다. 수요가 많을 때 사용자는 애플리케이션에 데이터베이스 연결 거부 오류가 발생한다고 보고합니다. 최소한의 운영 오버헤드로 이 문제를 해결하는 솔루션은 무엇입니까?,RDS Proxy 에서 프록시를 생성합니다. RDS Proxy 를 통해 DB 인스턴스를 사용하도록 사용자 애플리케이션을 구성합니다.,사용자 애플리케이션과 DB 인스턴스 간에 Amazon ElastiCache for Memcached 를 배포합니다.,I/O 용량이 더 큰 다른 인스턴스 클래스로 DB 인스턴스를 마이그레이션합니다. 새 DB 인스턴스를 사용하도록 사용자 애플리케이션을 구성합니다.,DB 인스턴스에 대한 다중 AZ 를 구성합니다. DB 인스턴스 간에 전환하도록 사용자 애플리케이션을 구성합니다.,A,https://www.examtopics.com/discussions/amazon/view/102140-exam-aws-certified-sol utions-architect-associate-saa-c03/ 설명: 최신 서버리스 아키텍처에 구축된 애플리케이션을 포함하여 많은 애플리케이션은 데이터베이스 서버에 대해 많은 수의 열린 연결을 가질 수 있으며 빠른 속도로 데이터베이스 연결을 열고 닫을 수 있으므로 데이터베이스 메모리와 컴퓨팅 리소스가 고갈될 수 있습니다. Amazon RDS Proxy 를 사용하면 애플리케이션이 데이터베이스와 설정된 연결을 풀링하고 공유하여 데이터베이스 효율성과 애플리케이션 확장성을 개선할 수 있습니다. (https://aws.amazon.com/pt/rds/proxy/)
377,한 회사는 최근 Amazon EC2 인스턴스에 대해 운영 체제 버전; 패치 및 설치된 소프트웨어에 대한 정보를 중앙 집중화하기 위해 새로운 감사 시스템을 배포했습니다. 솔루션 설계자는 EC2 Auto Scaling 그룹을 통해 프로비저닝된 모든 인스턴스가 시작 및 종료되는 즉시 성공적으로 감사 시스템에 보고서를 보내도록 해야 합니다. 이러한 목표를 가장 효율적으로 달성하는 솔루션은 무엇입니까?,예약된 AWS Lambda 함수를 사용하고 모든 EC2 인스턴스에서 원격으로 스크립트를 실행하여 데이터를 감사 시스템으로 보냅니다.,EC2 Auto Scaling 수명 주기 후크를 사용하여 인스턴스가 시작되고 종료될 때 감사 시스템에 데이터를 보내는 사용자 지정 스크립트를 실행합니다.,EC2 Auto Scaling 시작 구성을 사용하여 사용자 데이터를 통해 사용자 지정 스크립트를 실행하여 인스턴스가 시작되고 종료될 때 감사 시스템에 데이터를 보냅니다.,인스턴스 운영 체제에서 사용자 지정 스크립트를 실행하여 데이터를 감사 시스템으로 보냅니다. 인스턴스가 시작되고 종료될 때 EC2 Auto Scaling 그룹에서 호출할 스크립트를 구성합니다.,B,https://www.examtopics.com/discussions/amazon/view/102142-exam-aws-certified-sol utions-architect-associate-saa-c03/ 설명: Amazon EC2 Auto Scaling 은 Auto Scaling 그룹에 수명 주기 후크를 추가하는 기능을 제공합니다. 이러한 후크를 사용하면 Auto Scaling 인스턴스 수명 주기의 이벤트를 인식하는 솔루션을 생성한 다음 해당 수명 주기 이벤트가 발생할 때 인스턴스에서 사용자 지정 작업을 수행할 수 있습니다. (https://docs.aws.amazon.com/autoscaling/ec2/userguide/lifecycle-hooks.html)
378,한 회사에서 Auto Scaling 그룹의 클라이언트와 서버 간의 통신에 UDP 를 사용하는 실시간 멀티플레이어 게임을 개발하고 있습니다. 하루 동안 수요가 급증할 것으로 예상되므로 게임 서버 플랫폼은 그에 따라 적응해야 합니다. 개발자는 개입 없이 확장되는 데이터베이스 솔루션에 게이머 점수 및 기타 비관계형 데이터를 저장하기를 원합니다. 솔루션 설계자는 어떤 솔루션을 추천해야 합니까?,트래픽 분산에는 Amazon Route 53 을 사용하고 데이터 저장에는 Amazon Aurora Serverless 를 사용하십시오.,트래픽 분산을 위해 Network Load Balancer 를 사용하고 데이터 저장을 위해 주문형 Amazon DynamoDB를 사용합니다.,트래픽 분산을 위해 Network Load Balancer 를 사용하고 데이터 저장을 위해 Amazon Aurora Global Database 를 사용합니다.,트래픽 분산을 위해 Application Load Balancer 를 사용하고 데이터 저장을 위해 Amazon DynamoDB 전역 테이블을 사용합니다.,B,https://www.examtopics.com/discussions/amazon/view/102143-exam-aws-certified-sol utions-architect-associate-saa-c03/ 설명: Network Load Balancer 는 연결 수준(계층 4)에서 작동하고 TCP 및 UDP 트래픽 모두의 부하를 분산할 수 있는 일종의 부하 분산 장치입니다. Network Load Balancer 는 실시간 멀티플레이어 게임과 같이 고성능과 짧은 대기 시간이 필요한 시나리오에 적합합니다. Network Load Balancer 는 가용 영역당 단일 고정 IP 주소를 사용하면서 갑작스럽고 변동성이 큰 트래픽 패턴을 처리할 수도 있습니다. 시나리오의 요구 사항을 충족하려면 솔루션 설계자는 Auto Scaling 그룹의 EC2 인스턴스 간 트래픽 분산을 위해 Network Load Balancer 를 사용해야 합니다. Network Load Balancer 는 클라이언트에서 적절한 포트의 서버로 UDP 트래픽을 라우팅할 수 있습니다. Network Load Balancer 는 클라이언트와 서버 간의 보안 통신을 위해 TLS 오프로딩도 지원할 수 있습니다. Amazon DynamoDB 는 일관된 성능과 짧은 지연 시간으로 모든 양의 데이터를 저장하고 검색할 수 있는 완전 관리형 NoSQL 데이터베이스 서비스입니다. Amazon DynamoDB 온디맨드는 용량 계획이 필요 없고 테이블에서 수행되는 읽기 및 쓰기 요청에 대해서만 요금을 부과하는 유연한 결제 옵션입니다 3. Amazon DynamoDB 온디맨드는 게임 애플리케이션과 같이 애플리케이션 트래픽을 예측할 수 없거나 산발적인 시나리오에 이상적입니다. 시나리오의 요구 사항을 충족하려면 솔루션 설계자는 데이터 스토리지에 Amazon DynamoDB 온디맨드를 사용해야 합니다. Amazon DynamoDB 온디맨드는 개발자의 개입 없이 게이머 점수 및 기타 비관계형 데이터를 저장할 수 있습니다. Amazon DynamoDB 온디맨드는 자동으로 확장하여 성능이나 가용성에 영향을 주지 않고 모든 수준의 요청 트래픽을 처리할 수 있습니다.
379,회사는 AWS Lambda 와 통합된 Amazon API Gateway API 백엔드를 사용하는 프런트엔드 애플리케이션을 호스팅합니다. API 가 요청을 받으면 Lambda 함수는 많은 라이브러리를 로드합니다. 그런 다음 Lambda 함수는 Amazon RDS 데이터베이스에 연결하여 데이터를 처리하고 프런트엔드 애플리케이션에 데이터를 반환합니다. 회사는 회사 운영에 대한 변경 횟수를 최소화하면서 모든 사용자의 응답 대기 시간을 가능한 한 낮추고자 합니다. 이러한 요구 사항을 충족하는 솔루션은 무엇입니까?,API 를 우회하여 쿼리 속도를 높이려면 프런트엔드 애플리케이션과 데이터베이스 사이에 연결을 설정합니다.,요청을 처리하는 Lambda 함수에 대해 프로비저닝된 동시성을 구성합니다.,유사한 데이터 세트를 더 빠르게 검색하기 위해 쿼리 결과를 Amazon S3에 캐시합니다.,Lambda 가 한 번에 설정할 수 있는 연결 수를 늘리려면 데이터베이스 크기를 늘립니다.,B,https://www.examtopics.com/discussions/amazon/view/102144-exam-aws-certified-sol utions-architect-associate-saa-c03/ 설명: 요청을 처리하는 Lambda 함수에 대해 프로비저닝된 동시성을 구성합니다. 프로비저닝된 동시성을 사용하면 Lambda 함수에서 사용할 수 있는 컴퓨팅 리소스의 양을 설정할 수 있으므로 한 번에 더 많은 요청을 처리하고 지연 시간을 줄일 수 있습니다. 쿼리 결과를 Amazon S3 에 캐싱하면 대기 시간을 줄이는 데 도움이 되지만 프로비저닝된 동시성을 설정하는 것만큼 효과적이지는 않습니다. 데이터베이스 크기를 늘려도 지연 시간을 줄이는 데 도움이 되지 않습니다. 이는 Lambda 함수가 설정할 수 있는 연결 수를 늘리지 않고 프런트엔드 애플리케이션과 데이터베이스 사이에 직접 연결을 설정하면 API 를 우회하기 때문입니다. 최고의 솔루션 중 하나입니다. https://docs.aws.amazon.com/lambda/latest/dg/services-apigateway.html Using AWS Lambda with Amazon API Gateway - AWS Lambda https://docs.aws.amazon.com/lambda/latest/dg/services-apigateway.html https://aws.amazon.com/lambda/faqs/ AWS Lambda FAQs https://aws.amazon.com/lambda/faqs/
